timestamp,sensor_id,location,temperature_c,humidity_pct,co2_ppm,pm25_ugm3,light_lux,noise_db,true_anomaly,hour,day_of_week,is_daytime,temperature_c_rollmean_1h,temperature_c_rollstd_1h,humidity_pct_rollmean_1h,humidity_pct_rollstd_1h,co2_ppm_rollmean_1h,co2_ppm_rollstd_1h,pm25_ugm3_rollmean_1h,pm25_ugm3_rollstd_1h,light_lux_rollmean_1h,light_lux_rollstd_1h,noise_db_rollmean_1h,noise_db_rollstd_1h,environmental_risk_index
2026-04-01 02:30:00,ENV-01,Indoor Lab A,23.51,70.71,613.92,21.95,28.44,45.12,0,2,2,0,23.725,0.28850187752133294,70.4875,2.1890694369982855,620.205,19.59736461874408,23.7675,1.2950257397699327,10.0075,13.448190398711644,44.019999999999996,0.9370876871100672,0.3111
2026-04-01 02:45:00,ENV-01,Indoor Lab A,23.78,73.03,651.65,23.45,12.65,45.73,0,2,2,0,23.792500000000004,0.250516133878309,71.095,2.539783455336305,633.005,19.107922440705224,23.6975,1.3052554028490597,13.17,11.681732177492629,44.4075,1.2822213797416675,0.3396
2026-04-01 03:00:00,ENV-01,Indoor Lab A,23.89,74.08,577.97,27.66,3.05,40.31,0,3,2,0,23.825000000000003,0.2533114025595149,72.7025,1.4209709122052552,615.73,30.180913394616354,24.4525,2.4251511980355644,13.932500000000001,10.583453673856502,43.775,2.4265544845864517,0.3126
2026-04-01 03:15:00,ENV-01,Indoor Lab A,24.05,66.9,638.64,26.06,51.73,39.76,0,3,2,0,23.8075,0.22721135535003928,71.18,3.181812900428525,620.545,32.41127015921059,24.78,2.5632401370140885,23.9675,21.26332738934964,42.730000000000004,3.129930776657308,0.2984
2026-04-01 03:30:00,ENV-01,Indoor Lab A,23.76,69.78,667.5,25.75,0.0,43.0,0,3,2,0,23.87,0.13291601358252397,70.9475,3.2606070498196154,633.9399999999999,39.135016715638955,25.73,1.7351849084943896,16.8575,23.86501396745174,42.2,2.7463066107046306,0.3266
2026-04-01 03:45:00,ENV-01,Indoor Lab A,24.29,72.63,627.35,23.53,0.0,37.23,0,3,2,0,23.9975,0.22823598898217506,70.8475,3.180601358234011,627.865,37.31313486338742,25.75,1.7002548828533561,13.695,25.397396848233615,40.075,2.366720656661155,0.3013
2026-04-01 04:00:00,ENV-01,Indoor Lab A,24.51,71.11,645.13,23.54,0.0,40.54,0,4,2,0,24.1525,0.3221154037504887,70.105,2.433331050227241,644.655,16.909197694352102,24.72,1.3741664139882497,12.9325,25.865000000000002,40.1325,2.377104330903451,0.317
2026-04-01 04:15:00,ENV-01,Indoor Lab A,24.37,68.88,640.87,25.17,66.02,42.53,0,4,2,0,24.2325,0.32785921775462534,70.6,1.6341970505419612,645.2125000000001,16.67998476218377,24.497500000000002,1.1363501514351362,16.505,33.01,40.825,2.6231596723544337,0.319
2026-04-01 04:30:00,ENV-01,Indoor Lab A,24.79,70.22,596.65,23.57,2.11,49.63,0,4,2,0,24.49,0.21969676071048183,70.71,1.5743146657090872,627.5,21.918932455756245,23.9525,0.8118446074629327,17.0325,32.67347688365392,42.4825,5.242489071678325,0.3417
2026-04-01 04:45:00,ENV-01,Indoor Lab A,24.75,70.85,643.27,19.83,40.0,44.74,0,4,2,0,24.605,0.19958289839900242,70.265,0.9960756330052025,631.48,23.285385974898645,23.0275,2.2635720296322113,27.0325,31.833254493794172,44.36,3.909757025698656,0.3259
2026-04-01 05:00:00,ENV-01,Indoor Lab A,25.36,68.31,678.54,18.79,20.54,49.33,0,5,2,0,24.8175,0.40819725623773495,69.565,1.1725328708967455,639.8325,33.545450138580804,21.839999999999996,3.023485846943324,32.1675,27.36172433040969,46.5575,3.495286111321933,0.3496
2026-04-01 05:15:00,ENV-01,Indoor Lab A,24.73,68.86,645.1,88.08631148227096,0.0,43.25,1,5,2,0,24.9075,0.30269621735333324,69.56,1.1764636274304006,640.89,33.6555522908184,37.56907787056774,33.74064671565801,15.6625,18.664476731659715,46.7375,3.2269838859219617,0.4962
2026-04-01 05:30:00,ENV-01,Indoor Lab A,24.87,70.81,618.59,26.95,0.0,42.38,0,5,2,0,24.927500000000002,0.29488698400124375,69.70750000000001,1.3155575497357364,646.375,24.616120057122743,38.41407787056774,33.31280162323734,15.135,19.197384370446585,44.925,3.094128848857673,0.3294
2026-04-01 05:45:00,ENV-01,Indoor Lab A,25.9,67.26,646.05,25.85,0.0,44.22,0,5,2,0,25.215,0.5305657357953101,68.81,1.4894070408499451,647.0699999999999,24.538355011424077,39.91907787056774,32.31437378012999,5.135,10.270000000000005,44.794999999999995,3.1153437477534713,0.34
2026-04-01 06:00:00,ENV-01,Indoor Lab A,25.84,71.15,608.05,17.59,18.27,44.89,0,6,2,1,25.335,0.6208864630510321,69.52,1.813302695819621,629.4475,19.117026224459593,39.619077870567736,32.58039310840811,4.5675,9.135000000000005,43.685,1.100075754967201,0.3236
2026-04-01 06:15:00,ENV-01,Indoor Lab A,26.03,70.13,620.42,21.87,69.12,42.2,0,6,2,1,25.66,0.5326036675302691,69.8375,1.769884647841971,623.2774999999999,16.130731281212057,23.065,4.252571770901267,21.8475,32.67065081996378,43.4225,1.3380178125371347,0.3255
2026-04-01 06:30:00,ENV-01,Indoor Lab A,26.95,70.24,605.92,22.75,83.36,47.07,0,6,2,1,26.18,0.519422756528857,69.695,1.686465732431791,620.1099999999999,18.437094854305865,22.015,3.408279135673353,42.6875,39.880514352249776,44.595,2.0074278733410673,0.3547
2026-04-01 06:45:00,ENV-01,Indoor Lab A,26.83,67.51,657.92,21.63,204.35,50.76,0,6,2,1,26.4125,0.5589499083102533,69.75750000000001,1.5665115171403516,623.0775,24.091960450186292,20.96,2.297679989322471,93.775,78.83353114844807,46.230000000000004,3.617688027824762,0.3705
2026-04-01 07:00:00,ENV-01,Indoor Lab A,26.39,67.49,609.58,17.55,230.24,46.47,0,7,2,1,26.55,0.4220584477692362,68.8425,1.5508572898024315,623.4599999999999,23.784022648268312,20.95,2.317239737273546,146.7675,82.32668233932422,46.625,3.5071783530353775,0.3231
2026-04-01 07:15:00,ENV-01,Indoor Lab A,26.82,70.51,630.0,23.97,280.03,53.99,0,7,2,1,26.7475,0.24554361459161692,68.9375,1.6635579340678297,625.855,23.858088076513475,21.474999999999998,2.785695604332892,199.495,83.55048473827065,49.572500000000005,3.5029737366985705,0.3934
2026-04-01 07:30:00,ENV-01,Indoor Lab A,27.17,66.99,600.62,20.66,336.59,48.36,0,7,2,1,26.8025,0.3195178659585702,68.125,1.6080941100155404,624.53,25.429665091516124,20.9525,2.6600046992438884,262.8025,58.3620683749299,49.895,3.2457202590488206,0.3436
2026-04-01 07:45:00,ENV-01,Indoor Lab A,27.3,68.42,603.83,14.28,382.43,49.18,0,7,2,1,26.92,0.4073491540845389,68.3525,1.5556000985686145,611.0075,13.193047095598137,19.115,4.154696138106789,307.3225,66.29307524168713,49.5,3.201197692531127,0.3374
2026-04-01 08:00:00,ENV-01,Indoor Lab A,27.37,65.93,616.34,19.6,419.06,47.46,0,8,2,1,27.165,0.24447222064425084,67.9625,1.981234884274618,612.6975,13.380867871704144,19.6275,4.0216031214760815,354.5275,60.04060979870203,49.7475,2.914256623337521,0.3396
2026-04-01 08:15:00,ENV-01,Indoor Lab A,27.49,65.99,628.85,19.75,537.92,50.55,0,8,2,1,27.332500000000003,0.133759734848483,66.83250000000001,1.1646566017500386,612.4100000000001,12.888483231164349,18.5725,2.8997399308672662,419.0,86.16020543150994,48.887499999999996,1.312183295123032,0.358
2026-04-01 08:30:00,ENV-01,Indoor Lab A,27.03,66.26,630.1,19.25,565.91,59.34,0,8,2,1,27.2975,0.19482898483901745,66.65,1.1886967653695106,619.78,12.315348147738485,18.22,2.635007906376388,476.33000000000004,89.28412960879443,51.6325,5.291561678748526,0.3901
2026-04-01 08:45:00,ENV-01,Indoor Lab A,28.08,70.28,638.31,19.3,582.38,50.45,0,8,2,1,27.4925,0.4374452346676175,67.115,2.1148758828829552,628.4000000000001,9.069071984865596,19.475,0.2397915761645598,526.3175,73.82266877457096,51.95,5.13102328975419,0.381
2026-04-01 09:00:00,ENV-01,Indoor Lab A,27.65,67.4,599.51,17.25,717.41,42.95,0,9,2,1,27.5625,0.43369536159237687,67.4825,1.9625557316927293,624.1925,16.981563286890676,18.8875,1.1145813862908853,600.905,79.80883597697712,50.822500000000005,6.7016683246288205,0.318
2026-04-01 09:15:00,ENV-01,Indoor Lab A,28.48,64.52,596.98,19.93,678.91,45.7,0,9,2,1,27.81,0.6206985312265135,67.11500000000001,2.4196074061715023,616.225,21.05567302810981,18.9325,1.163568505360176,636.1524999999999,73.61267027489252,49.61,7.188467616026843,0.3346
2026-04-01 09:30:00,ENV-01,Indoor Lab A,28.0,68.99,587.61,17.0,715.61,47.34,0,9,2,1,28.052500000000002,0.3407222720439039,67.7975,2.4822620731905003,605.6025,22.397743003853503,18.37,1.4639899817505853,673.5775,63.33361054763931,46.61,3.135931546871952,0.3421
2026-04-01 09:45:00,ENV-01,Indoor Lab A,29.44,68.78,552.31,16.6,726.51,52.21,0,9,2,1,28.3925,0.7768043511722262,67.4225,2.059520575279593,584.1025,21.804331947268388,17.695,1.513858205601183,709.61,21.015391185193664,47.050000000000004,3.887681399840617,0.3665
2026-04-01 10:00:00,ENV-01,Indoor Lab A,28.26,67.18,612.62,18.35,737.41,49.0,0,10,2,1,28.545,0.6280923498977726,67.3675,2.063255922080434,587.38,25.55500864149082,17.970000000000002,1.50596591373534,714.61,25.40957824653363,48.5625,2.779932553138655,0.3559
2026-04-01 10:15:00,ENV-01,Indoor Lab A,28.54,66.0,641.19,16.7,763.05,53.09,0,10,2,1,28.56,0.6267375846397807,67.7375,1.4124771384580586,598.4325,37.74431734270306,17.1625,0.8097067370346737,735.645,20.322390771430253,50.410000000000004,2.697863352111566,0.3754
2026-04-01 10:30:00,ENV-01,Indoor Lab A,29.84,69.28,556.14,13.79,875.83,48.53,0,10,2,1,29.02,0.7431464638056073,67.81,1.5027530291656948,590.5649999999999,43.58072700938653,16.36,1.8919302312715696,775.7,68.48800284234743,50.7075,2.2796838231064687,0.3507
2026-04-01 10:45:00,ENV-01,Indoor Lab A,29.19,68.68,568.05,14.83,738.79,47.88,0,10,2,1,28.9575,0.7056143894981013,67.78500000000001,1.4819244245237355,594.5,39.49422995831173,15.9175,2.019758648947757,778.77,65.76932415647936,49.625,2.3551999207427508,0.3448
2026-04-01 11:00:00,ENV-01,Indoor Lab A,28.98,64.56,629.16,10.51,853.93,51.63,0,11,2,1,29.1375,0.5410098581974093,67.13000000000001,2.2291104354278484,598.635,42.75500321599811,13.9575,2.594601767773328,807.9,67.13409565935969,50.282500000000006,2.4860326492894917,0.3487
2026-04-01 11:15:00,ENV-01,Indoor Lab A,29.84,64.11,614.61,14.65,848.35,52.9,0,11,2,1,29.462500000000002,0.4442503048208858,66.6575,2.6992143918802247,591.99,35.36297216015651,13.445,2.0086064821161744,829.225,61.44541724164672,50.235,2.4153191645549974,0.3688
2026-04-01 11:30:00,ENV-01,Indoor Lab A,29.36,65.72,584.52,13.3,896.27,53.75,0,11,2,1,29.3425,0.3662763073602354,65.7675,2.0567186649288374,599.085,27.81391558195296,13.3225,1.995451076824262,834.3349999999999,67.19418501626501,51.540000000000006,2.590842848701297,0.3611
2026-04-01 11:45:00,ENV-01,Indoor Lab A,30.05,64.39,633.42,8.46,892.76,53.75,0,11,2,1,29.5575,0.4812743500334463,64.695,0.7080725009959369,615.4275,22.12278972010566,11.73,2.7792445016585,872.8275,25.18676156899451,53.00750000000001,1.0019439438744386,0.3643
2026-04-01 12:00:00,ENV-01,Indoor Lab A,29.52,65.58,572.3,12.73,879.37,54.74,0,12,2,1,29.6925,0.3108456208475779,64.94999999999999,0.8183316361149955,601.2125,27.877041180871494,12.285,2.674079280799101,879.1875,21.809854615136167,53.785,0.7522632517942097,0.3615
2026-04-01 12:15:00,ENV-01,Indoor Lab A,29.6,65.61500000000001,597.49,15.04,926.52,54.27,0,12,2,1,29.6325,0.2956771888396464,65.32625,0.6269951488382162,596.9324999999999,26.4100907167444,12.3825,2.7934969124735116,898.73,19.906332325838026,54.127500000000005,0.4762614828011964,0.3738
2026-04-01 12:30:00,ENV-01,Indoor Lab A,29.1,65.65,591.29,15.88,891.57,52.9,0,12,2,1,29.5675,0.3893049361791452,65.30875,0.6131663042492287,598.625,25.55248259302156,13.0275,3.3235259890662934,897.5550000000001,20.235922678907038,53.915,0.7882681438867519,0.3633
2026-04-01 12:45:00,ENV-01,Indoor Lab A,30.07,65.57,584.01,13.41,875.09,55.98,0,12,2,1,29.5725,0.3976074278315003,65.60375,0.036371921404679944,586.2725,10.822157440485887,14.265,1.4486890625662807,893.1375,23.32455555132199,54.472500000000004,1.2725139160994094,0.3778
2026-04-01 13:00:00,ENV-01,Indoor Lab A,29.87,68.38,600.82,14.06,893.2,51.86,0,13,2,1,29.660000000000004,0.4200793575823294,66.30375000000001,1.3845539293698017,593.4025,7.402897518314543,14.5975,1.0862281835166392,896.595,21.56190545074122,53.7525,1.7830568321471596,0.3749
2026-04-01 13:15:00,ENV-01,Indoor Lab A,29.64,66.49,568.59,15.8,823.6,59.16,0,13,2,1,29.67,0.4186486195687055,66.5225,1.3063785821881964,586.1775,13.596061623376938,14.7875,1.2443840511135902,870.865,32.55446769134339,54.974999999999994,3.2930786001349324,0.392
2026-04-01 13:30:00,ENV-01,Indoor Lab A,29.02,64.34,593.25,16.43,853.34,54.83,0,13,2,1,29.650000000000002,0.45526549030953745,66.195,1.7022436175040738,586.6675,13.874207184556417,14.924999999999999,1.422919533915819,861.3075,29.95788975100536,55.457499999999996,3.017574909315974,0.3678
2026-04-01 13:45:00,ENV-01,Indoor Lab A,29.44,65.0,564.48,12.08,841.31,52.55,0,13,2,1,29.4925,0.36068222394066335,66.0525,1.7934208466875101,581.7850000000001,17.956878904753868,14.5925,1.9519797642391663,852.8625000000001,29.535831769791024,54.599999999999994,3.294267748681031,0.3454
2026-04-01 14:00:00,ENV-01,Indoor Lab A,29.03,66.18,571.35,13.545,750.65,53.73,0,14,2,1,29.2825,0.3083693672639716,65.5025,1.0063258253004652,574.4175,12.868388593759168,14.46375,2.0147844177477605,817.225,46.033508447652316,55.067499999999995,2.88280390129702,0.3561
2026-04-01 14:15:00,ENV-01,Indoor Lab A,29.45,65.86,547.86,15.01,697.64,48.76,0,14,2,1,29.235000000000003,0.24255583549658902,65.345,0.8349650691296374,569.235,18.80331619688372,14.26625,1.873932473881019,785.735,74.49989463079856,52.4675,2.641191334732623,0.3359
2026-04-01 14:30:00,ENV-01,Indoor Lab A,28.95,66.49,566.2,18.88,744.04,52.47,0,14,2,1,29.2175,0.26474830814715605,65.88250000000001,0.6420994211698718,562.4725000000001,10.169553825020456,14.87875,2.9234180194877832,758.41,60.08914877080633,51.8775,2.1566853425260484,0.364
2026-04-01 14:45:00,ENV-01,Indoor Lab A,29.18,64.98,556.93,13.75,687.95,50.4,0,14,2,1,29.1525,0.22005681084691345,65.8775,0.6512743917377254,560.585,10.371404597899042,15.29625,2.475410319522651,720.0699999999999,31.85643106187675,51.339999999999996,2.2006817125609124,0.3359
2026-04-01 15:00:00,ENV-01,Indoor Lab A,29.33,70.12,553.81,16.01,660.55,51.59,0,15,2,1,29.2275,0.21546461426441932,66.86250000000001,2.258234930205469,556.2,7.6550767468384695,15.912500000000001,2.1837639524452443,697.545,34.74904363192526,50.805,1.6056670472631298,0.3664
2026-04-01 15:15:00,ENV-01,Indoor Lab A,29.1,67.15,558.31,12.69,594.27,54.18,0,15,2,1,29.14,0.15853495934161507,67.185,2.157197255700119,558.8125,5.272459103680904,15.332500000000001,2.74049113603126,671.7025,62.227714819578466,52.16,1.5915401345866318,0.3564
2026-04-01 15:30:00,ENV-01,Indoor Lab A,29.53,69.13,609.21,12.94,578.42,53.09,0,15,2,1,29.285000000000004,0.18912077270036243,67.845,2.2743570520039653,569.5649999999999,26.496945106936256,13.8475,1.510990293372468,630.2975,52.37136709755438,52.315,1.6604918949917733,0.3785
2026-04-01 15:45:00,ENV-01,Indoor Lab A,29.74,65.69,534.1,13.69,425.68,50.8,0,15,2,1,29.425,0.2738004139273401,68.02250000000001,1.9856044419773518,563.8575000000001,32.010857923523226,13.8325,1.5125778216891241,564.73,99.29149443263918,52.415,1.5121397642634449,0.3397
2026-04-01 16:00:00,ENV-01,Indoor Lab A,28.28,67.71,563.54,21.39,483.26,50.47,0,16,2,1,29.1625,0.64582634404829,67.42,1.4229078208607857,566.29,31.355836245692075,15.177499999999998,4.16340705832766,520.4075,79.94655522076508,52.135,1.793367409837345,0.3588
2026-04-01 16:15:00,ENV-01,Indoor Lab A,28.07,69.025,522.09,21.54,439.34,50.58,0,16,2,1,28.905,0.8516063253249385,67.88875,1.6018966622934343,557.235,38.77951735989829,17.39,4.715753739682844,481.67499999999995,69.01642195883664,51.235,1.244253457566708,0.3506
2026-04-01 16:30:00,ENV-01,Indoor Lab A,27.56,70.34,552.52,20.06,288.61,49.96,0,16,2,1,28.4125,0.9352138792811551,68.19125,1.9832732834047047,543.0625,18.519759492678293,19.169999999999998,3.7133901850823854,409.22249999999997,84.07702753031622,50.45249999999999,0.35584406697321164,0.3518
2026-04-01 16:45:00,ENV-01,Indoor Lab A,28.17,67.84,544.61,18.54,251.93,51.08,0,16,2,1,28.02,0.31843366656197397,68.72875,1.2263249637298088,545.69,17.54420892108415,20.3825,1.3968625558728425,365.785,112.73812620404968,50.5225,0.4594471315251649,0.3477
2026-04-01 17:00:00,ENV-01,Indoor Lab A,28.05,68.9,574.32,13.63,179.24,55.08,0,17,2,1,27.9625,0.27341970180189085,69.02625,1.0245435975758168,548.385,21.56695079668544,18.4425,3.434165352260447,289.78000000000003,109.57687803546997,51.675,2.315764812468378,0.3621
2026-04-01 17:15:00,ENV-01,Indoor Lab A,27.98,66.51,596.17,17.69,216.86,51.16,0,17,2,1,27.94,0.2652043237457387,68.39750000000001,1.6226803957239644,566.905,23.20501167133204,17.48,2.74752009395128,234.16000000000003,46.89019726979496,51.82,2.241309141253545,0.3532
2026-04-01 17:30:00,ENV-01,Indoor Lab A,28.58,71.65,552.2,20.62,140.06,54.76,0,17,2,1,28.195,0.2683902631122033,68.72500000000001,2.1814139145670883,566.825,23.271591408123665,17.62,2.9309497891751857,197.0225,48.198560403816025,53.019999999999996,2.198059750476931,0.3892
2026-04-01 17:45:00,ENV-01,Indoor Lab A,27.03,69.65,586.1,12.8,17.45,44.22,0,17,2,1,27.91,0.6449289366538233,69.17750000000001,2.1236034626706886,577.1975,18.906482794709863,16.185000000000002,3.6478532499721843,138.40250000000003,86.51692565619935,51.30499999999999,5.046645750727246,0.3091
2026-04-01 18:00:00,ENV-01,Indoor Lab A,27.16,69.85,598.59,18.67,57.0,45.86,0,18,2,1,27.6875,0.7286231307519409,69.415,2.135314184532794,583.265,21.4045641550269,17.445,3.327526608959381,107.8425,88.84170656285445,49.0,4.849439830193454,0.3375
2026-04-01 18:15:00,ENV-01,Indoor Lab A,26.32,68.45,572.19,18.73,0.0,49.39,0,18,2,1,27.2725,0.9466211843534623,69.9,1.3203534880226804,577.27,19.889885201612582,17.705000000000002,3.3930369877146056,53.6275,62.360968228000516,48.557500000000005,4.663849447255639,0.331
2026-04-01 18:30:00,ENV-01,Indoor Lab A,26.3,70.05,573.46,16.4,0.0,46.12,0,18,2,1,26.7025,0.45638981875885876,69.5,0.7187952884284643,582.585,12.380588300507492,16.65,2.786383558186609,18.6125,26.881231835620362,46.3975,2.1650615849593673,0.3169
2026-04-01 18:45:00,ENV-01,Indoor Lab A,26.67,70.76,541.52,21.12,0.0,46.55,0,18,2,1,26.6125,0.40260609367810374,69.7775,0.9673115664908503,571.44,23.35930792353784,18.73,1.927398938120009,14.25,28.500000000006516,46.980000000000004,1.6316658154577548,0.3291
2026-04-01 19:00:00,ENV-01,Indoor Lab A,26.45,66.93,554.34,16.41,68.77,48.66,0,19,2,0,26.435000000000002,0.1701959654831428,69.0475,1.7106017459752578,560.3775,15.305158988610728,18.165,2.254366134119767,17.1925,34.385000000005384,47.68,1.5911211979817068,0.3126
2026-04-01 19:15:00,ENV-01,Indoor Lab A,25.99,69.58,567.52,19.73,21.5,50.44,0,19,2,0,26.3525,0.28546745290266967,69.33000000000001,1.6719051009752162,559.21,14.245134841996077,18.415,2.3893164991965348,22.5675,32.42629938286259,47.942499999999995,2.0010726290334233,0.3373
2026-04-01 19:30:00,ENV-01,Indoor Lab A,25.87,68.14,565.73,13.88,0.0,51.88,0,19,2,0,26.245,0.3778447653028103,68.8525,1.6704764789325603,557.2775,12.017782310669855,17.785,3.268276814061616,22.5675,32.42629938286259,49.3825,2.3022362317248684,0.3206
2026-04-01 19:45:00,ENV-01,Indoor Lab A,26.65,68.94,589.41,22.1,107.76,50.75,0,19,2,0,26.24,0.37040518354913426,68.39750000000001,1.1419975189699656,569.25,14.65283817786353,18.03,3.6194751000662273,49.5075,48.303934536091624,50.4325,1.3339009208583288,0.3559
2026-04-01 20:00:00,ENV-01,Indoor Lab A,25.67,67.67,537.34,22.16,0.0,42.73,0,20,2,0,26.044999999999998,0.42438190347853555,68.58250000000001,0.8468126514565706,565.0,21.352650108748843,19.4675,3.8930996647914764,32.315,51.307669017412636,48.949999999999996,4.19258869912135,0.2926
2026-04-01 20:15:00,ENV-01,Indoor Lab A,25.24,67.56,622.28,24.57,0.0,51.05,0,20,2,0,25.8575,0.5901059226952928,68.0775,0.6276078924510766,578.6899999999999,36.022171876035706,20.677500000000002,4.675427787914125,26.94,53.8800000000034,49.1025,4.275132551551283,0.3527
2026-04-01 20:30:00,ENV-01,Indoor Lab A,25.39,68.14,620.86,23.91,0.0,45.65,0,20,2,0,25.737499999999997,0.6338966792783037,68.0775,0.6276078924510766,592.4725,39.76308453410857,23.185000000000002,1.2478915551172847,26.94,53.8800000000034,47.545,4.05513255023804,0.3315
2026-04-01 20:45:00,ENV-01,Indoor Lab A,24.78,67.23,608.69,28.38,0.0,47.52,0,20,2,0,25.270000000000003,0.37211109452248425,67.65,0.37638632635480196,597.2925,40.43104201394436,24.755,2.6218886322648753,0.0,0.0,46.7375,3.485812913319756,0.3381
2026-04-01 21:00:00,ENV-01,Indoor Lab A,24.71,69.15,573.54,20.41,1.7,42.95,0,21,2,0,25.03,0.3359563463706516,68.02000000000001,0.8420213774009673,606.3425,22.702984201788837,24.317500000000003,3.266102417255123,0.425,0.8500000002210397,46.792500000000004,3.4022382338690056,0.2939
2026-04-01 21:15:00,ENV-01,Indoor Lab A,24.95,70.15,585.25,20.61,0.0,47.34,0,21,2,0,24.9575,0.3054368456272368,68.6675,1.2616490531576527,597.085,21.558918494828703,23.3275,3.7311157848557466,0.425,0.8500000002210397,45.865,2.118025810355833,0.3224
2026-04-01 21:30:00,ENV-01,Indoor Lab A,24.9,68.41,596.61,25.91,0.0,46.33,0,21,2,0,24.834999999999997,0.1096965511462491,68.73500000000001,1.23086690317581,591.0225,15.08111705632783,23.8275,3.962056494633362,0.425,0.8500000002210397,46.035,2.122302209080226,0.3287
2026-04-01 21:45:00,ENV-01,Indoor Lab A,24.22,71.62,577.98,18.54,0.0,44.49,0,21,2,0,24.695,0.33311659620426315,69.83250000000001,1.3886774283469607,583.345,10.074894540390387,21.3675,3.1685788086563815,0.425,0.8500000002210397,45.2775,1.9492797815262015,0.3003
2026-04-01 22:00:00,ENV-01,Indoor Lab A,24.5,68.78,1200.5726950578212,19.26,0.0,40.37,1,22,2,0,24.6425,0.34625376050912926,69.74000000000001,1.459794506086499,740.1031737644553,307.0753978279181,21.080000000000002,3.332356523543004,0.0,0.0,44.6325,3.076863933726494,0.4507
2026-04-01 22:15:00,ENV-01,Indoor Lab A,23.95,70.79,581.43,23.36,35.22,41.94,0,22,2,0,24.3925,0.40606854922132307,69.9,1.5518805795980792,739.1481737644552,307.7227769714612,21.7675,3.483325757567468,8.805,17.61000000001058,43.2825,2.6476577699292854,0.2975
2026-04-01 22:30:00,ENV-01,Indoor Lab A,24.5,68.53,619.12,29.08,0.0,40.96,0,22,2,0,24.2925,0.26373913879698624,69.93,1.5141774444673477,744.7756737644552,304.43547695869654,22.560000000000002,4.837382212174921,8.805,17.61000000001058,41.94,1.8191389904751563,0.317
